x,y,z,TgF
0.2547,1.3981,-2.2458,2.658
0.1546,1.3827,-2.0276,2.459
0.0139,1.3568,-1.7575,2.22
-0.1511,1.3038,-1.2264,1.796
-0.2327,1.2999,-0.8905,1.593
-0.3269,1.3392,-0.6837,1.539
-0.3802,1.4025,-0.5074,1.539
-0.4092,1.4674,-0.2962,1.552
-0.427,1.5275,-0.0982,1.589
-0.4417,1.5859,0.0745,1.648
-0.4651,1.6384,0.2127,1.716
-0.4981,1.6918,0.294,1.788
-0.5347,1.7431,0.3343,1.854
-0.5618,1.7932,0.3247,1.907
-0.564,1.8395,0.2657,1.942
-0.545,1.8803,0.1597,1.964
-0.5132,1.9187,0.0115,1.986
-0.4786,1.9492,-0.1526,2.013
-0.4708,1.9682,-0.3186,2.049
-0.512,1.9567,-0.4822,2.079
-0.6138,1.9079,-0.6448,2.105
-0.7366,1.822,-0.7896,2.118
-0.8419,1.7223,-0.9124,2.123
-0.9112,1.5817,-1.0101,2.086
-0.9549,1.3952,-1.1041,2.019
-1.0089,1.1781,-1.2155,1.971
-1.0812,0.9403,-1.3375,1.96
-1.1696,0.6876,-1.455,1.989
-1.2636,0.4383,-1.5588,2.054
-1.3529,0.2061,-1.6381,2.135
-1.4118,-0.0007,-1.6918,2.203
-1.4394,-0.1758,-1.7199,2.25
-1.4398,-0.3218,-1.7263,2.271
-1.4174,-0.4397,-1.725,2.276
-1.3881,-0.5259,-1.7182,2.271
-1.3627,-0.5777,-1.7287,2.276
-1.3549,-0.5967,-1.7741,2.311
-1.3759,-0.5894,-1.8508,2.38
-1.4367,-0.5735,-1.9289,2.473
-1.507,-0.567,-1.9975,2.566
-1.5575,-0.5765,-2.0493,2.638
-1.5688,-0.6028,-2.0827,2.676
-1.5541,-0.6346,-2.0962,2.685
-1.5168,-0.6727,-2.0752,2.657
-1.495,-0.711,-2.0627,2.645
-1.4645,-0.7557,-2.0554,2.634
-1.414,-0.8182,-2.0346,2.609
-1.3488,-0.8836,-2.0024,2.571
-1.2794,-0.951,-1.9597,2.526
-1.1952,-1.0143,-1.9189,2.478
-1.0807,-1.0724,-1.8749,2.415
-0.9376,-1.1344,-1.8176,2.339
-0.7784,-1.193,-1.7834,2.282
-0.6082,-1.2513,-1.7941,2.27
-0.4351,-1.3175,-1.8361,2.301
-0.2771,-1.3915,-1.8901,2.363
-0.1453,-1.4677,-1.9372,2.435
-0.0176,-1.5434,-1.9604,2.495
0.0947,-1.6279,-1.9585,2.548
0.2034,-1.7192,-1.9367,2.598
0.3025,-1.8242,-1.9064,2.656
0.4117,-1.9455,-1.8781,2.735
0.5486,-2.073,-1.853,2.834
0.7144,-2.1728,-1.8369,2.934
0.8907,-2.2292,-1.8276,3.017
1.0624,-2.2485,-1.8146,3.079
1.1967,-2.2339,-1.8049,3.111
1.3012,-2.1924,-1.8041,3.123
1.3944,-2.1228,-1.7792,3.101
1.4667,-2.039,-1.7519,3.062
1.5133,-1.9514,-1.7245,3.012
1.5329,-1.8745,-1.7092,2.964
1.5194,-1.8,-1.7084,2.91
1.4787,-1.7284,-1.7199,2.852
1.4174,-1.6596,-1.735,2.788
1.3334,-1.5988,-1.7502,2.72
1.2396,-1.5368,-1.7641,2.648
1.1202,-1.4831,-1.7753,2.57
0.9938,-1.4215,-1.7795,2.485
0.8563,-1.3449,-1.7687,2.381
0.7083,-1.2565,-1.7346,2.256
0.5418,-1.1571,-1.6845,2.114
0.365,-1.0575,-1.6186,1.968
0.1851,-0.9615,-1.5412,1.826
0.0217,-0.8702,-1.4542,1.695
-0.1162,-0.7818,-1.3544,1.568
-0.2232,-0.6971,-1.2545,1.452
-0.3135,-0.6107,-1.1473,1.337
-0.3965,-0.5259,-1.0607,1.249
-0.472,-0.4449,-0.9901,1.184
-0.5469,-0.3785,-0.9383,1.15
-0.6158,-0.3213,-0.8949,1.133
-0.6844,-0.2788,-0.8592,1.133
-0.7535,-0.2454,-0.8243,1.143
-0.8258,-0.2254,-0.793,1.167
-0.8831,-0.2063,-0.7669,1.188
-0.9283,-0.1887,-0.7413,1.203
-0.9586,-0.1609,-0.7132,1.206
-0.9718,-0.1348,-0.6995,1.205
-0.9659,-0.1121,-0.7025,1.2
-0.9491,-0.1013,-0.7215,1.196
-0.9264,-0.096,-0.7535,1.198
-0.8949,-0.0945,-0.7879,1.196
-0.8729,-0.0925,-0.8228,1.203
-0.8499,-0.0923,-0.8563,1.21
-0.8245,-0.0947,-0.8822,1.211
-0.8053,-0.0984,-0.8932,1.207
-0.7909,-0.104,-0.8949,1.199
-0.7779,-0.1128,-0.8868,1.185
-0.762,-0.1226,-0.869,1.162
-0.7398,-0.1321,-0.8458,1.131
-0.7149,-0.1367,-0.825,1.1
-0.6942,-0.1367,-0.8079,1.074
-0.6756,-0.1389,-0.7972,1.054
-0.6556,-0.1445,-0.7994,1.044
-0.6373,-0.147,-0.8121,1.043
-0.6263,-0.1485,-0.8255,1.047
-0.6212,-0.1428,-0.8431,1.057
-0.6265,-0.1328,-0.859,1.071
-0.6402,-0.1165,-0.8643,1.082
-0.6622,-0.1018,-0.8634,1.093
-0.6883,-0.0884,-0.8429,1.092
-0.7122,-0.0781,-0.8072,1.079
-0.7261,-0.0676,-0.7545,1.049
-0.7218,-0.0591,-0.6907,1.001
-0.7078,-0.0486,-0.6236,0.945
-0.6859,-0.0374,-0.5594,0.886
-0.6553,-0.0195,-0.4979,0.823
-0.6197,0.0022,-0.4339,0.756
-0.5809,0.0232,-0.3719,0.69
-0.5418,0.0437,-0.3152,0.628
-0.5013,0.0647,-0.2603,0.569
-0.4654,0.0845,-0.2161,0.52
-0.4319,0.1006,-0.1743,0.477
-0.3995,0.1152,-0.1426,0.44
-0.3746,0.1301,-0.116,0.413
-0.3489,0.1406,-0.0991,0.389
-0.3252,0.1555,-0.0906,0.372
-0.3067,0.1797,-0.0962,0.368
-0.2898,0.2117,-0.1226,0.379
-0.2757,0.2578,-0.1646,0.412
-0.2644,0.3086,-0.2022,0.454
-0.2635,0.3565,-0.2329,0.501
-0.2793,0.3968,-0.2666,0.554
-0.2962,0.4334,-0.2896,0.6
-0.3037,0.4632,-0.3067,0.633
-0.2984,0.4922,-0.314,0.656
-0.292,0.5218,-0.3125,0.675
-0.293,0.5503,-0.3067,0.695
-0.2874,0.5745,-0.2979,0.708
-0.2771,0.5936,-0.2859,0.715
-0.2632,0.6077,-0.2547,0.71
-0.2432,0.6268,-0.2449,0.716
-0.2229,0.6492,-0.2405,0.727
-0.2005,0.6693,-0.2476,0.741
-0.1792,0.6898,-0.2698,0.762
-0.1548,0.7115,-0.3055,0.79
-0.1277,0.7305,-0.3518,0.821
-0.1016,0.7508,-0.4092,0.861
-0.0813,0.7728,-0.4761,0.911
-0.0679,0.8006,-0.5513,0.974
-0.0657,0.828,-0.6356,1.046
-0.072,0.8612,-0.7244,1.128
-0.0786,0.8919,-0.8009,1.201
-0.0847,0.9166,-0.8687,1.266
-0.0923,0.9322,-0.922,1.314
-0.1023,0.9491,-0.9671,1.359
-0.1143,0.9562,-0.995,1.385
-0.1257,0.9601,-1.0045,1.395
-0.134,0.9588,-0.995,1.388
-0.1375,0.9542,-0.9701,1.368
-0.1382,0.9442,-0.9317,1.334
-0.1297,0.932,-0.8814,1.289
-0.1204,0.9132,-0.8236,1.236
-0.1113,0.8927,-0.7608,1.178
-0.1047,0.8695,-0.6905,1.115
-0.0989,0.8394,-0.6226,1.05
-0.0847,0.8099,-0.5555,0.986
-0.0645,0.7801,-0.4854,0.921
-0.0364,0.7484,-0.4192,0.859
0.0046,0.7186,-0.3521,0.8
0.0603,0.6947,-0.2918,0.756
0.1287,0.6715,-0.2366,0.723
0.2088,0.6524,-0.1836,0.709
0.2896,0.6365,-0.135,0.712
0.368,0.6216,-0.0864,0.728
0.4419,0.6138,-0.0313,0.757
0.5035,0.6102,0.0283,0.792
0.5516,0.6129,0.0903,0.829
0.5801,0.6219,0.1487,0.863
0.5923,0.6368,0.1983,0.892
0.588,0.647,0.2339,0.905
0.5757,0.6597,0.2534,0.912
0.5516,0.6739,0.2578,0.908
0.5235,0.6912,0.2503,0.902
0.4969,0.7113,0.2283,0.897
0.4676,0.7354,0.1939,0.893
0.4341,0.7581,0.1477,0.886
0.3977,0.7838,0.0886,0.883
0.3584,0.8045,0.0132,0.881
0.3155,0.8226,-0.0664,0.884
0.2801,0.8397,-0.1455,0.897
0.2464,0.8497,-0.2334,0.915
0.2278,0.8568,-0.326,0.945
0.221,0.8585,-0.4222,0.982
0.2251,0.86,-0.5147,1.027
0.2381,0.8656,-0.6021,1.081
0.2583,0.8736,-0.6812,1.138
0.2871,0.8844,-0.7498,1.194
0.3172,0.9,-0.8077,1.25
0.3506,0.9154,-0.8531,1.299
0.3824,0.9234,-0.8831,1.334
0.4107,0.9195,-0.8954,1.348
0.4344,0.912,-0.8971,1.351
0.4571,0.8971,-0.8824,1.339
0.4847,0.8746,-0.8578,1.317
0.5113,0.8499,-0.8287,1.292
0.5345,0.8216,-0.7957,1.263
0.5508,0.7918,-0.7584,1.227
0.5594,0.762,-0.7196,1.188
0.5626,0.7349,-0.6759,1.146
0.5626,0.7098,-0.6314,1.104
0.5584,0.6885,-0.587,1.063
0.5511,0.669,-0.5486,1.026
0.5411,0.6492,-0.5132,0.989
0.5291,0.627,-0.4856,0.953
0.5127,0.6048,-0.4634,0.918
0.4949,0.5792,-0.4397,0.88
0.4839,0.553,-0.4214,0.847
0.4734,0.5225,-0.4036,0.812
0.471,0.4893,-0.3872,0.782
0.4693,0.4607,-0.3626,0.751
0.4725,0.4336,-0.3372,0.725
0.4795,0.4104,-0.3084,0.703
0.491,0.3912,-0.2827,0.689
0.4974,0.3748,-0.2608,0.675
0.5035,0.3672,-0.251,0.672
0.5071,0.3606,-0.2503,0.671
0.5042,0.3614,-0.2637,0.674
0.5013,0.3604,-0.2886,0.682
0.4976,0.357,-0.3206,0.691
0.4969,0.3553,-0.3543,0.706
0.4937,0.3557,-0.3897,0.723
0.4888,0.3584,-0.4266,0.741
0.4795,0.3599,-0.4581,0.755
0.4737,0.3623,-0.482,0.767
0.4649,0.3719,-0.5076,0.782
0.4571,0.385,-0.5276,0.797
0.4463,0.399,-0.5513,0.814
0.4419,0.4112,-0.5728,0.832
0.4412,0.4236,-0.5909,0.85
0.4363,0.4314,-0.6187,0.871
0.4371,0.4356,-0.6451,0.893
0.4383,0.4375,-0.6756,0.917
0.4466,0.4385,-0.7069,0.944
0.4585,0.4383,-0.734,0.97
0.4693,0.4402,-0.7569,0.993
0.4817,0.4397,-0.7752,1.013
0.4905,0.4434,-0.7835,1.025
0.5052,0.4468,-0.7821,1.033
0.5167,0.448,-0.7723,1.032
0.5237,0.4537,-0.754,1.024
0.5369,0.4583,-0.7288,1.015
0.5491,0.4651,-0.6973,1.002
0.5623,0.4737,-0.6673,0.993
0.5784,0.4871,-0.6407,0.991
0.5897,0.4993,-0.6177,0.989
0.6011,0.5171,-0.6019,0.996
0.6092,0.5347,-0.5899,1.003
0.6087,0.5552,-0.5792,1.007
0.6092,0.5726,-0.5689,1.011
0.6075,0.5921,-0.5635,1.018
0.6043,0.6092,-0.5557,1.022
0.6006,0.6253,-0.5511,1.027
0.5984,0.6375,-0.5467,1.031
0.5941,0.6522,-0.5406,1.035
0.5921,0.6632,-0.5369,1.039
0.5936,0.6729,-0.5364,1.045
0.5931,0.6807,-0.5377,1.051
0.5914,0.6885,-0.542,1.057
0.5887,0.6951,-0.5445,1.061
0.5897,0.7017,-0.5496,1.069
0.5894,0.7034,-0.5518,1.071
0.5923,0.7095,-0.5555,1.078
0.5943,0.7132,-0.5628,1.086
0.5984,0.7205,-0.574,1.099
0.6021,0.7281,-0.5865,1.112
0.5977,0.7391,-0.6055,1.127
0.5877,0.7503,-0.6295,1.142
0.5757,0.7635,-0.6529,1.158
0.5611,0.775,-0.6766,1.172
0.5467,0.7869,-0.6983,1.186
0.5357,0.7957,-0.7193,1.199
0.5289,0.8087,-0.7406,1.217
0.5223,0.8197,-0.7598,1.234
0.5169,0.8372,-0.7777,1.254
0.5103,0.8475,-0.7945,1.269
0.5062,0.8578,-0.8099,1.284
0.503,0.8619,-0.818,1.29
0.5044,0.8648,-0.8162,1.292
0.5059,0.8692,-0.8143,1.294
0.5103,0.868,-0.8026,1.288
0.5181,0.8678,-0.7786,1.276
0.5306,0.8641,-0.7557,1.265
0.543,0.8617,-0.7313,1.254
0.5577,0.8607,-0.7073,1.246
0.5682,0.8578,-0.6817,1.234
0.5772,0.8516,-0.6634,1.224
0.5848,0.8451,-0.6475,1.215
0.5945,0.8375,-0.6324,1.206
0.6116,0.8272,-0.6114,1.197
0.6258,0.8175,-0.588,1.186
0.6419,0.8057,-0.5633,1.174
0.6522,0.7909,-0.5379,1.158
0.6578,0.7769,-0.5176,1.142
0.6605,0.7633,-0.501,1.127
0.6641,0.7493,-0.4866,1.113
0.6683,0.734,-0.4751,1.1
0.6734,0.7139,-0.4654,1.086
0.6734,0.6983,-0.4615,1.074
0.6749,0.6793,-0.4529,1.059
0.6741,0.6619,-0.4466,1.045
0.6697,0.649,-0.4405,1.031
0.6683,0.6463,-0.4329,1.026
0.6605,0.6468,-0.43,1.02
0.6478,0.6595,-0.4302,1.02
0.6285,0.6746,-0.4375,1.021
0.5987,0.6939,-0.4466,1.02
0.5606,0.7178,-0.4588,1.02
0.5189,0.7447,-0.4708,1.022
0.4764,0.7725,-0.4881,1.031
0.4288,0.8077,-0.5042,1.044
0.3848,0.8433,-0.5232,1.064
0.3416,0.8778,-0.5474,1.089
0.2974,0.9142,-0.5691,1.117
0.2564,0.9439,-0.5904,1.143
0.219,0.9701,-0.6077,1.165
0.1904,0.9923,-0.6258,1.188
0.1609,1.0094,-0.6404,1.206
0.1365,1.0211,-0.6509,1.219
0.116,1.0282,-0.6551,1.225
0.1004,1.0382,-0.6551,1.232
0.0899,1.0409,-0.6497,1.23
0.0852,1.0377,-0.6346,1.219
0.0837,1.0318,-0.6136,1.203
0.0896,1.0228,-0.5923,1.185
0.0964,1.0099,-0.5679,1.163
0.1021,0.9942,-0.5464,1.139
0.1152,0.9813,-0.5252,1.119
0.1267,0.9613,-0.504,1.093
0.1438,0.9454,-0.4827,1.071
0.167,0.9283,-0.4615,1.05
0.1892,0.912,-0.4432,1.031
0.2134,0.8922,-0.4224,1.01
0.23,0.8766,-0.4063,0.993
0.2454,0.8578,-0.3929,0.975
0.2537,0.8402,-0.3797,0.956
0.2591,0.8255,-0.3692,0.941
0.2654,0.8099,-0.3601,0.925
0.271,0.7999,-0.3489,0.914
0.274,0.7904,-0.3411,0.903
0.2837,0.7833,-0.3326,0.897
0.2937,0.7843,-0.3301,0.9
0.303,0.7879,-0.3308,0.907
0.316,0.7957,-0.3421,0.922
0.3291,0.8048,-0.3636,0.942
0.3431,0.814,-0.3902,0.966
0.3533,0.8228,-0.4234,0.991
0.3601,0.8297,-0.4588,1.014
0.3641,0.8355,-0.5001,1.04
0.3638,0.8394,-0.5355,1.06
0.3638,0.846,-0.565,1.08
0.3548,0.8514,-0.5838,1.092
0.345,0.8575,-0.6033,1.104
0.334,0.8587,-0.6175,1.109
0.3206,0.8597,-0.6241,1.11
0.3098,0.8614,-0.6309,1.112
0.2986,0.8663,-0.6378,1.116
0.2896,0.8714,-0.6414,1.12
0.2884,0.8756,-0.648,1.127
0.2879,0.8788,-0.6539,1.133
0.2928,0.8785,-0.658,1.136
0.2979,0.8768,-0.6544,1.134
0.3045,0.8722,-0.6439,1.126
0.3076,0.8658,-0.628,1.113
0.3101,0.858,-0.608,1.096
0.3152,0.8504,-0.5838,1.079
0.3186,0.8446,-0.5547,1.06
0.3243,0.8387,-0.5228,1.04
0.3345,0.8372,-0.4859,1.024
0.3445,0.8355,-0.4483,1.009
0.356,0.8311,-0.4173,0.996
0.3614,0.8258,-0.3816,0.979
0.3719,0.8233,-0.3511,0.969
0.3772,0.816,-0.3184,0.954
0.3775,0.8099,-0.2849,0.938
0.3811,0.8023,-0.2517,0.923
0.3868,0.7957,-0.2239,0.913
0.3975,0.7901,-0.2066,0.908
0.4092,0.7872,-0.1907,0.907
0.4178,0.7833,-0.1839,0.907
0.4234,0.7816,-0.1746,0.906
0.4292,0.7772,-0.1719,0.904
0.4339,0.7721,-0.1707,0.902
0.4356,0.7635,-0.1734,0.896
0.4407,0.7554,-0.1751,0.892
0.4485,0.7449,-0.1824,0.888
0.4515,0.741,-0.1897,0.888
0.4554,0.7369,-0.2031,0.89
0.4583,0.7366,-0.2127,0.893
0.4607,0.7354,-0.2268,0.897
0.4617,0.7366,-0.2425,0.903
0.4642,0.7376,-0.2639,0.911
0.4598,0.7391,-0.2835,0.915
0.4522,0.7393,-0.3069,0.919
0.4375,0.7447,-0.3348,0.926
0.4253,0.7508,-0.3658,0.937
0.4153,0.7606,-0.4002,0.955
0.4046,0.7691,-0.43,0.97
0.3948,0.7784,-0.4585,0.986
0.3794,0.7835,-0.4847,0.996
0.3658,0.7921,-0.5076,1.009
0.3545,0.8023,-0.5247,1.022
0.3418,0.8106,-0.5411,1.033
0.3245,0.8199,-0.5513,1.04
0.3164,0.8292,-0.5591,1.049
0.3028,0.8397,-0.564,1.056
0.2937,0.848,-0.5689,1.063
0.2871,0.8585,-0.5679,1.069
0.2808,0.8687,-0.5662,1.074
0.2749,0.878,-0.5579,1.076
0.2815,0.8861,-0.5469,1.079
0.2881,0.8922,-0.5408,1.082
0.2962,0.8956,-0.5352,1.085
0.3101,0.8961,-0.533,1.088
0.3238,0.8985,-0.5323,1.093
0.3389,0.8958,-0.5306,1.095
0.3572,0.89,-0.5323,1.097
0.3741,0.8831,-0.5367,1.099
0.3868,0.8778,-0.5401,1.101
0.4034,0.8705,-0.5452,1.103
0.4212,0.8663,-0.5472,1.108
0.4356,0.8573,-0.5499,1.108
0.4485,0.8499,-0.5491,1.107
0.462,0.8463,-0.5496,1.11
0.4737,0.8385,-0.5489,1.108
0.481,0.8314,-0.5501,1.107
0.4866,0.8253,-0.5511,1.105
0.491,0.8216,-0.5545,1.106
0.491,0.8206,-0.554,1.105
0.4861,0.8233,-0.5557,1.106
0.4822,0.8248,-0.5545,1.105
0.4744,0.8289,-0.5525,1.103
0.4664,0.8343,-0.5521,1.104
0.4556,0.8399,-0.5525,1.104
0.4449,0.8495,-0.5562,1.109
0.4317,0.8587,-0.5628,1.114
0.4143,0.8719,-0.5709,1.122
0.396,0.8805,-0.5782,1.125
0.3787,0.89,-0.5867,1.131
0.3557,0.8998,-0.5926,1.135
0.3343,0.9083,-0.5997,1.139
0.3079,0.9154,-0.6063,1.14
0.2847,0.9254,-0.6131,1.146
0.2617,0.9315,-0.6219,1.15
0.2393,0.9388,-0.6253,1.153
0.2188,0.9479,-0.6302,1.159
0.1988,0.9574,-0.6287,1.162
0.1841,0.9645,-0.6304,1.167
0.1697,0.9735,-0.6229,1.168
0.1607,0.9798,-0.6202,1.171
0.156,0.9811,-0.6109,1.166
0.155,0.9796,-0.5984,1.158
0.1607,0.9732,-0.5848,1.147
0.1692,0.9662,-0.5699,1.134
0.1795,0.9557,-0.5569,1.121
0.189,0.9461,-0.5416,1.106
0.2024,0.9354,-0.5281,1.093
0.2171,0.9242,-0.5162,1.081
0.2302,0.9117,-0.4969,1.064
0.2447,0.9022,-0.4791,1.05
0.2598,0.8905,-0.4551,1.033
0.2698,0.8824,-0.431,1.018
0.2791,0.8714,-0.4034,1
0.2869,0.8595,-0.3709,0.979
0.2947,0.8509,-0.3374,0.962
0.3013,0.8416,-0.2998,0.943
0.3094,0.8338,-0.2688,0.929
0.3094,0.8253,-0.2354,0.912
0.3135,0.8184,-0.2056,0.9
0.316,0.8123,-0.1765,0.889
0.3125,0.8043,-0.1526,0.876
0.3074,0.8014,-0.1338,0.869
0.3008,0.7972,-0.1187,0.86
0.2923,0.7977,-0.1106,0.857
0.2842,0.8014,-0.1021,0.856
0.2769,0.8009,-0.1008,0.853
0.2661,0.8009,-0.1016,0.85
0.2532,0.8011,-0.1011,0.846
0.2383,0.8014,-0.106,0.843
0.2217,0.8035,-0.1123,0.841
0.2068,0.8094,-0.1194,0.844
0.1931,0.8167,-0.1306,0.849
0.1787,0.8221,-0.1433,0.853
0.1651,0.8297,-0.1543,0.86
0.1533,0.839,-0.1629,0.868
0.1467,0.8468,-0.1768,0.877
0.1482,0.8507,-0.1883,0.884
0.1506,0.8497,-0.2002,0.886
0.1548,0.8473,-0.2122,0.887
0.1577,0.847,-0.2239,0.89
0.1643,0.8458,-0.2405,0.895
0.1655,0.8453,-0.2549,0.898
0.1692,0.8431,-0.2654,0.9
0.1768,0.8448,-0.2769,0.906
0.1824,0.8465,-0.2888,0.913
0.1895,0.8431,-0.2993,0.915
0.2,0.8429,-0.2986,0.916
0.2071,0.8433,-0.2998,0.919
0.2141,0.8421,-0.2908,0.916
0.2229,0.8414,-0.2759,0.913
0.2273,0.8412,-0.2632,0.91
0.232,0.8402,-0.2464,0.906
0.2322,0.8372,-0.2354,0.9
0.2346,0.836,-0.2229,0.896
0.2307,0.8336,-0.2095,0.89
0.2295,0.8328,-0.1951,0.886
0.2276,0.8307,-0.1841,0.881
0.2234,0.8304,-0.1714,0.877
0.2217,0.835,-0.1609,0.879
0.2163,0.8387,-0.1519,0.879
0.2127,0.8453,-0.1411,0.883
0.2124,0.8524,-0.1336,0.889
0.2139,0.859,-0.1223,0.894
0.2163,0.8683,-0.1135,0.902
0.2215,0.8744,-0.1023,0.908
0.2229,0.8802,-0.0991,0.913
0.2246,0.8863,-0.0999,0.92
0.2237,0.889,-0.1062,0.923
0.2227,0.8932,-0.1162,0.928
0.221,0.8971,-0.1336,0.933
0.2212,0.9019,-0.1531,0.941
0.2173,0.9041,-0.1748,0.946
0.2158,0.9063,-0.1948,0.952
0.2132,0.912,-0.2197,0.962
0.2119,0.9161,-0.2422,0.971
0.211,0.9215,-0.2642,0.982
0.208,0.9266,-0.2913,0.993
0.2092,0.9317,-0.3221,1.008
0.2046,0.9371,-0.3579,1.024
0.2046,0.9383,-0.3955,1.039
0.1995,0.9413,-0.427,1.053
0.1975,0.9369,-0.4588,1.062
0.1941,0.9383,-0.4922,1.077
0.1909,0.9378,-0.5232,1.091
0.1858,0.9425,-0.5501,1.107
0.1809,0.9479,-0.574,1.123
0.1736,0.9559,-0.5963,1.14
0.1609,0.964,-0.6168,1.156
0.1472,0.9728,-0.6324,1.17
0.1321,0.9803,-0.6373,1.177
0.1211,0.9913,-0.6353,1.184
0.1155,1.0011,-0.6277,1.187
0.1116,1.0057,-0.6187,1.186
0.1121,1.0113,-0.6055,1.184
0.1143,1.0135,-0.598,1.182
0.1179,1.0135,-0.584,1.176
0.1235,1.0113,-0.5723,1.169
0.1321,1.0077,-0.5584,1.16
0.1436,1.0074,-0.545,1.154
0.1536,1.0025,-0.5328,1.146
0.1641,1.0006,-0.5218,1.14
0.1699,0.9972,-0.5076,1.132
0.1775,0.995,-0.4964,1.126
0.1809,0.9925,-0.4815,1.118
0.1821,0.9911,-0.4671,1.111
0.1895,0.9896,-0.461,1.108
0.1924,0.9908,-0.4502,1.105
0.2022,0.9979,-0.4351,1.107
0.2129,1.0074,-0.4175,1.111
0.2215,1.0221,-0.4009,1.12
0.2251,1.0336,-0.3926,1.128
0.2161,1.0401,-0.3926,1.133
0.2012,1.0375,-0.3951,1.128
0.176,1.0233,-0.3999,1.113
0.1538,1.0008,-0.407,1.091
0.1355,0.975,-0.4107,1.067
0.1253,0.9491,-0.409,1.041
0.1226,0.9269,-0.4095,1.021
0.1245,0.9105,-0.408,1.005
0.1309,0.8983,-0.4046,0.994
0.1414,0.8919,-0.3995,0.987
0.1524,0.8897,-0.3997,0.987
0.1702,0.8868,-0.3982,0.987
0.1826,0.891,-0.4009,0.994
0.1919,0.8917,-0.4021,0.997
0.2,0.8919,-0.4078,1.001
0.2073,0.8976,-0.4056,1.007
0.2114,0.9032,-0.408,1.013
0.2117,0.9139,-0.4107,1.024
0.2073,0.9249,-0.4131,1.034
0.1988,0.9386,-0.4124,1.044
0.1843,0.954,-0.4134,1.056
0.1636,0.962,-0.4134,1.06
0.1406,0.9647,-0.4122,1.058
0.1109,0.9618,-0.4082,1.051
0.0808,0.9537,-0.4007,1.038
0.054,0.9439,-0.3973,1.026
0.03,0.9352,-0.3941,1.015
0.0117,0.9303,-0.388,1.008
-0.0027,0.9315,-0.3809,1.006
-0.0178,0.9322,-0.3736,1.004
-0.021,0.9374,-0.3655,1.006
-0.0215,0.9415,-0.3623,1.009
-0.0164,0.9437,-0.3606,1.01
-0.0117,0.9417,-0.3633,1.009
0.0024,0.9393,-0.3675,1.009
0.0149,0.9366,-0.3677,1.006
0.03,0.9342,-0.3672,1.004
0.0503,0.9317,-0.3623,1.001
0.0693,0.9308,-0.3543,0.998
0.0859,0.9305,-0.3411,0.995
0.106,0.9317,-0.3274,0.993
0.1216,0.9344,-0.3086,0.992
0.1345,0.9364,-0.2869,0.989
0.1477,0.9371,-0.2718,0.987
0.155,0.9349,-0.2556,0.982
0.1604,0.931,-0.2398,0.975
0.1643,0.9264,-0.2312,0.969
0.1641,0.92,-0.2234,0.961
0.1621,0.9173,-0.2144,0.956
0.1611,0.9117,-0.2156,0.951
0.1577,0.9078,-0.2158,0.946
0.1558,0.9046,-0.2163,0.943
0.1548,0.9054,-0.2234,0.945
0.1526,0.9061,-0.2349,0.948
0.1519,0.9061,-0.2444,0.951
0.1489,0.9098,-0.2571,0.957
0.1455,0.9132,-0.2683,0.963
0.1443,0.9186,-0.2808,0.971
0.1397,0.9242,-0.2901,0.979
0.1387,0.9303,-0.3013,0.988
0.1358,0.9349,-0.3118,0.995
0.1333,0.94,-0.3225,1.003
0.1301,0.9408,-0.3306,1.006
0.124,0.9435,-0.3406,1.011
0.1206,0.9413,-0.3465,1.01
0.1199,0.9376,-0.3514,1.008
0.1192,0.9325,-0.3553,1.005
0.1265,0.9322,-0.3594,1.007
0.1397,0.9269,-0.3611,1.004
0.1514,0.9232,-0.3638,1.004
0.1682,0.9212,-0.3684,1.006
0.1836,0.9181,-0.3689,1.006
0.1975,0.9142,-0.3709,1.006
0.2107,0.909,-0.3702,1.004
0.2212,0.9034,-0.3704,1.001
0.2298,0.8983,-0.368,0.998
0.2371,0.8941,-0.3653,0.995
0.2456,0.8919,-0.3614,0.993
0.2505,0.8883,-0.3536,0.988
0.2556,0.8858,-0.3462,0.985
0.2527,0.8849,-0.3313,0.978
0.2549,0.8868,-0.3191,0.976
0.2547,0.8871,-0.3062,0.972
0.2554,0.8883,-0.2959,0.97
0.2544,0.8868,-0.2827,0.965
0.2537,0.8905,-0.2749,0.966
0.25,0.8895,-0.2647,0.961
0.2451,0.89,-0.2539,0.957
0.2395,0.8922,-0.2459,0.956
0.2317,0.8963,-0.2415,0.957
0.2261,0.9005,-0.2364,0.958
0.2232,0.9015,-0.2329,0.957
0.2156,0.9071,-0.2312,0.961
0.2075,0.9122,-0.2268,0.963
0.1956,0.9178,-0.2178,0.963
0.1826,0.9227,-0.2105,0.964
0.1709,0.9305,-0.1988,0.967
0.1602,0.9386,-0.1892,0.971
0.1475,0.9469,-0.1843,0.976
0.1397,0.9547,-0.1785,0.981
0.1304,0.961,-0.1763,0.986
0.1228,0.9657,-0.1763,0.989
0.113,0.9691,-0.1773,0.992
0.1045,0.973,-0.1787,0.995
0.0964,0.9769,-0.1809,0.998
0.0896,0.9837,-0.189,1.006
0.0842,0.9898,-0.197,1.013
0.0779,0.9994,-0.2053,1.023
0.0732,1.0067,-0.2136,1.032
0.0691,1.0118,-0.2158,1.037
0.0613,1.0174,-0.2215,1.043
0.0564,1.0191,-0.2276,1.046
0.0547,1.0226,-0.2349,1.051
0.0549,1.0233,-0.2459,1.054
